주문시간,주문ID,매장코드,상호지점명,태블릿 번호,주문키,주문 유형,장바구니,주문 장바구니 전체 금액,마지막 포스 응답 시간,에러메시지,ip,최종 포스 연동 여부,밴사,포스 응답 소요 시간
2026-04-28 21:58:37,ORDER-171250,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-738717,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [튀김만두 (A0037) (1개) (8500원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",23500,2026-04-28 21:58:38,,IP-020538,성공,,1
2026-04-28 21:59:36,ORDER-184784,STORE-459717,코덱스커뮤니티(최고점),TABLET-105430,KEY-401294,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-28 21:59:37,,IP-020538,성공,,1
2026-04-28 22:26:36,ORDER-643013,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-866304,후결제,"[새로 (00256) (1개) (5000원)], [생맥주 500cc (00417) (1개) (4500원)], [깡새우 (A0033) (1개) (6500원)], [우동(중간맛) (A0018) (1개) (9000원)]",25000,2026-04-28 22:26:36,,IP-020538,성공,,0
2026-04-28 22:36:26,ORDER-430313,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-782085,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-28 22:36:27,,IP-020538,성공,,1
2026-04-28 22:41:26,ORDER-643013,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-365060,후결제,[어묵우동(중간맛) (A0019) (1개) (10000원)],10000,2026-04-28 22:41:27,,IP-020538,성공,,1
2026-04-28 22:52:50,ORDER-643013,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-157603,후결제,[새로 (00256) (1개) (5000원)],5000,2026-04-28 22:52:50,,IP-020538,성공,,0
2026-04-28 23:19:26,ORDER-263758,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-280173,후결제,"[진로이즈백 (00231) (1개) (5000원)], [어묵우동(중간맛) (A0019) (2개) (10000원)]",25000,2026-04-28 23:19:26,,IP-020538,성공,,0
2026-04-28 23:24:09,ORDER-643013,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-393170,후결제,[테라 (00237) (1개) (5000원)],5000,2026-04-28 23:24:09,,IP-020538,성공,,0
2026-04-28 23:29:51,ORDER-294188,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-418607,후결제,[우동(중간맛) (A0018) (1개) (9000원)],9000,2026-04-28 23:29:51,,IP-020538,성공,,0
2026-04-28 23:32:08,ORDER-211391,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-534802,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [환타파인(캔) (00239) (1개) (2000원)], [김치만두 (A0036) (1개) (8000원)], [어묵우동곱빼기(중간맛) (A0046) (1개) (11000원)]",26000,2026-04-28 23:32:09,,IP-020538,성공,,1
2026-04-28 23:51:54,ORDER-211391,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-842834,후결제,[어묵우동곱빼기(중간맛) (A0046) (1개) (11000원)],11000,2026-04-28 23:51:55,,IP-020538,성공,,1
2026-04-29 00:05:24,ORDER-211391,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-150031,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [튀김만두 (A0037) (1개) (8500원)]",13500,2026-04-29 00:05:24,,IP-020538,성공,,0
2026-04-29 00:44:30,ORDER-753347,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-076494,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [고기만두 (A0035) (1개) (8000원)], [깡토마토 (A0034) (1개) (6500원)], [우동(순한맛) (A0013) (1개) (9000원)]",28500,2026-04-29 00:44:30,,IP-020538,성공,,0
2026-04-29 01:22:17,ORDER-270162,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-928189,후결제,"[생맥주 500cc (00417) (1개) (4500원)], [새로 (00256) (1개) (5000원)], [깡새우 (A0033) (1개) (6500원)], [우동(중간맛) (A0018) (1개) (9000원)]",25000,2026-04-29 01:22:17,,IP-020538,성공,,0
2026-04-29 02:16:45,ORDER-205852,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-969001,후결제,"[처음처럼 (00230) (1개) (5000원)], [튀김만두 (A0037) (1개) (8500원)], [우동(순한맛) (A0013) (1개) (9000원)]",22500,2026-04-29 02:16:45,,IP-020538,성공,,0
2026-04-29 02:43:52,ORDER-853198,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-659873,후결제,"[테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [우동(중간맛) (A0018) (1개) (9000원)], [탕수육 (A0030) (1개) (17000원)]",36000,2026-04-29 02:43:52,,IP-020538,성공,,0
2026-04-29 03:06:16,ORDER-709460,STORE-459717,코덱스커뮤니티(최고점),TABLET-773051,KEY-691461,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",15000,2026-04-29 03:06:17,,IP-020538,성공,,1
2026-04-29 03:13:53,ORDER-190338,STORE-459717,코덱스커뮤니티(최고점),TABLET-494852,KEY-449181,후결제,"[새로 (00256) (1개) (5000원)], [어묵탕(중간맛) (A0021) (1개) (22000원)]",27000,2026-04-29 03:13:53,,IP-020538,성공,,0
2026-04-29 03:35:55,ORDER-190338,STORE-459717,코덱스커뮤니티(최고점),TABLET-494852,KEY-674785,후결제,[튀김만두 (A0037) (1개) (8500원)],8500,2026-04-29 03:35:56,,IP-020538,성공,,1
2026-04-29 03:43:16,ORDER-072560,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-059856,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동(매운맛) (A0023) (1개) (9000원)], [우동(중간맛) (A0018) (1개) (9000원)]",23000,2026-04-29 03:43:17,,IP-020538,성공,,1
2026-04-29 03:45:24,ORDER-072560,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-947157,후결제,"[환타파인(캔) (00239) (1개) (2000원)], [칠성사이다 캔 355ml (00235) (1개) (2000원)]",4000,2026-04-29 03:45:24,,IP-020538,성공,,0
2026-04-29 04:07:59,ORDER-072560,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-152789,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-29 04:07:59,,IP-020538,성공,,0
2026-04-29 04:14:41,ORDER-484715,STORE-459717,코덱스커뮤니티(최고점),TABLET-602663,KEY-699866,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동(중간맛) (A0018) (1개) (9000원)], [고기만두 (A0035) (1개) (8000원)]",22000,2026-04-29 04:14:41,,IP-020538,성공,,0
2026-04-29 20:22:28,ORDER-784142,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-482080,후결제,"[어묵우동(중간맛) (A0019) (1개) (10000원)], [생맥주 500cc (00417) (3개) (4500원)], [깡강정 (A0032) (1개) (16000원)]",39500,2026-04-29 20:22:28,,IP-020538,성공,,0
2026-04-29 20:22:44,ORDER-114448,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-650090,후결제,"[참이슬오리지널 (00229) (1개) (5000원)], [김치만두 (A0036) (1개) (8000원)], [어묵우동(매운맛) (A0024) (1개) (10000원)]",23000,2026-04-29 20:22:44,,IP-020538,성공,,0
2026-04-29 20:23:02,ORDER-114448,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-550830,후결제,[환타파인(캔) (00239) (1개) (2000원)],2000,2026-04-29 20:23:02,,IP-020538,성공,,0
2026-04-29 20:46:10,ORDER-850707,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-443555,후결제,"[탕수육 (A0030) (1개) (17000원)], [우동곱빼기(매운맛) (A0050) (1개) (10000원)]",27000,2026-04-29 20:46:10,,IP-020538,성공,,0
2026-04-29 20:56:56,ORDER-850707,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-172099,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-29 20:56:57,,IP-020538,성공,,1
2026-04-29 20:59:31,ORDER-784142,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-699641,후결제,[생맥주 500cc (00417) (3개) (4500원)],13500,2026-04-29 20:59:31,,IP-020538,성공,,0
2026-04-29 21:03:07,ORDER-850707,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-698533,후결제,[칠성사이다 캔 355ml (00235) (1개) (2000원)],2000,2026-04-29 21:03:08,,IP-020538,성공,,1
2026-04-29 21:17:47,ORDER-891922,STORE-459717,코덱스커뮤니티(최고점),TABLET-352483,KEY-407788,후결제,"[환타파인(캔) (00239) (1개) (2000원)], [테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [우동(중간맛) (A0018) (1개) (9000원)]",21000,2026-04-29 21:17:48,,IP-020538,성공,,1
2026-04-29 21:29:42,ORDER-850707,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-459662,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-29 21:29:42,,IP-020538,성공,,0
2026-04-29 21:42:12,ORDER-689669,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-813216,후결제,"[김치만두 (A0036) (1개) (8000원)], [칠성사이다 캔 355ml (00235) (1개) (2000원)], [생맥주 500cc (00417) (1개) (4500원)], [참이슬후레쉬 (00228) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)]",36500,2026-04-29 21:42:12,,IP-020538,성공,,0
2026-04-29 21:53:03,ORDER-891922,STORE-459717,코덱스커뮤니티(최고점),TABLET-352483,KEY-034369,후결제,"[테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",10000,2026-04-29 21:53:04,,IP-020538,성공,,1
2026-04-29 22:01:49,ORDER-850707,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-709464,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-29 22:01:49,,IP-020538,성공,,0
2026-04-29 22:04:59,ORDER-891922,STORE-459717,코덱스커뮤니티(최고점),TABLET-352483,KEY-626057,후결제,"[단무지 (00409) (1개) (0원)], [우동국물 (00415) (1개) (0원)]",0,2026-04-29 22:04:59,,IP-020538,성공,,0
2026-04-29 22:28:37,ORDER-689669,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-195012,후결제,[생맥주 500cc (00417) (1개) (4500원)],4500,2026-04-29 22:28:38,,IP-020538,성공,,1
2026-04-29 22:40:07,ORDER-138146,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-343145,후결제,"[켈리 (00238) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [튀김마라만두 (A0038) (1개) (9000원)], [우동(순한맛) (A0013) (1개) (9000원)]",28000,2026-04-29 22:40:07,,IP-020538,성공,,0
2026-04-29 22:44:25,ORDER-850707,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-155122,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-29 22:44:25,,IP-020538,성공,,0
2026-04-29 22:47:40,ORDER-227078,STORE-459717,코덱스커뮤니티(최고점),TABLET-109685,KEY-774577,후결제,"[어묵우동(중간맛) (A0019) (1개) (10000원)], [우동(중간맛) (A0018) (1개) (9000원)], [깡강정 (A0032) (1개) (16000원)]",35000,2026-04-29 22:47:40,,IP-020538,성공,,0
2026-04-29 23:34:17,ORDER-850707,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-999536,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-29 23:34:17,,IP-020538,성공,,0
2026-04-30 00:33:46,ORDER-918042,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-883548,후결제,"[테라 (00237) (2개) (5000원)], [진로이즈백 (00231) (1개) (5000원)], [깡면닭발 (A0063) (1개) (22900원)], [우동(중간맛) (A0018) (2개) (9000원)]",55900,2026-04-30 00:33:47,,IP-020538,성공,,1
2026-04-30 00:58:42,ORDER-918042,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-278081,후결제,"[테라 (00237) (2개) (5000원)], [진로이즈백 (00231) (1개) (5000원)]",15000,2026-04-30 00:58:42,,IP-020538,성공,,0
2026-04-30 01:07:05,ORDER-037390,STORE-459717,코덱스커뮤니티(최고점),TABLET-105430,KEY-749026,후결제,"[어묵우동곱빼기(중간맛) (A0046) (1개) (11000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [깡탕세트 (A0031) (1개) (19000원)]",35000,2026-04-30 01:07:06,,IP-020538,성공,,1
2026-04-30 01:10:02,ORDER-037390,STORE-459717,코덱스커뮤니티(최고점),TABLET-105430,KEY-884759,후결제,[테라 (00237) (1개) (5000원)],5000,2026-04-30 01:10:02,,IP-020538,성공,,0
2026-04-30 01:21:25,ORDER-037390,STORE-459717,코덱스커뮤니티(최고점),TABLET-105430,KEY-446001,후결제,"[테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",10000,2026-04-30 01:21:26,,IP-020538,성공,,1
2026-04-30 01:46:05,ORDER-037390,STORE-459717,코덱스커뮤니티(최고점),TABLET-105430,KEY-668433,후결제,"[테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)]",10000,2026-04-30 01:46:05,,IP-020538,성공,,0
2026-04-30 01:53:29,ORDER-918042,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-021790,후결제,"[깡탕세트 (A0031) (1개) (19000원)], [면사리 추가 (00251) (1개) (5000원)]",24000,2026-04-30 01:53:30,,IP-020538,성공,,1
2026-04-30 02:03:29,ORDER-207534,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-588218,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [우동(순한맛) (A0013) (1개) (9000원)]",31000,2026-04-30 02:03:29,,IP-020538,성공,,0
2026-04-30 02:20:08,ORDER-207534,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-085864,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-30 02:20:08,,IP-020538,성공,,0
2026-04-30 02:23:19,ORDER-138913,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-467826,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동곱빼기(중간맛) (A0045) (1개) (10000원)]",15000,2026-04-30 02:23:20,,IP-020538,성공,,1
2026-04-30 02:32:18,ORDER-207534,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-448505,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-30 02:32:19,,IP-020538,성공,,1
2026-04-30 02:34:15,ORDER-726234,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-424130,후결제,[테라 (00237) (1개) (5000원)],5000,2026-04-30 02:34:15,,IP-020538,성공,,0
2026-04-30 02:56:14,ORDER-138913,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-631946,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-30 02:56:14,,IP-020538,성공,,0
2026-04-30 03:07:12,ORDER-918042,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-465062,후결제,"[테라 (00237) (1개) (5000원)], [진로이즈백 (00231) (1개) (5000원)]",10000,2026-04-30 03:07:13,,IP-020538,성공,,1
2026-04-30 03:33:26,ORDER-138913,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-501648,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [깡풍강정 (A0062) (1개) (16000원)]",21000,2026-04-30 03:33:26,,IP-020538,성공,,0
2026-04-30 03:38:49,ORDER-940523,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-788702,후결제,"[환타파인(캔) (00239) (1개) (2000원)], [참이슬오리지널 (00229) (1개) (5000원)], [칠성사이다 캔 355ml (00235) (1개) (2000원)], [우동(중간맛) (A0018) (2개) (9000원)]",27000,2026-04-30 03:38:49,,IP-020538,성공,,0
2026-04-30 04:36:00,ORDER-138913,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-552373,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-30 04:36:01,,IP-020538,성공,,1
2026-04-30 19:06:05,ORDER-909444,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-410219,후결제,"[켈리 (00238) (1개) (5000원)], [튀김만두 (A0037) (1개) (8500원)], [우동(매운맛) (A0023) (2개) (9000원)]",31500,2026-04-30 01:06:05,,IP-020538,성공,,0
2026-04-30 19:19:57,ORDER-574352,STORE-459717,코덱스커뮤니티(최고점),TABLET-684884,KEY-685432,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [우동(중간맛) (A0018) (1개) (9000원)], [탕수육 (A0030) (1개) (17000원)]",31000,2026-04-30 01:19:57,,IP-020538,성공,,0
2026-04-30 19:31:09,ORDER-909444,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-651969,후결제,[켈리 (00238) (1개) (5000원)],5000,2026-04-30 01:31:09,,IP-020538,성공,,0
2026-04-30 19:37:34,ORDER-195839,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-782862,후결제,"[켈리 (00238) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [우동(중간맛) (A0018) (1개) (9000원)]",19000,2026-04-30 01:37:34,,IP-020538,성공,,0
2026-04-30 20:03:42,ORDER-435981,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-862332,후결제,"[참이슬오리지널 (00229) (1개) (5000원)], [깡강정 (A0032) (1개) (16000원)], [우동(중간맛) (A0018) (1개) (9000원)]",30000,2026-04-30 02:03:42,,IP-020538,성공,,0
2026-04-30 20:07:37,ORDER-408088,STORE-459717,코덱스커뮤니티(최고점),TABLET-684259,KEY-408941,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [튀김만두 (A0037) (1개) (8500원)], [우동(중간맛) (A0018) (1개) (9000원)], [어묵탕(중간맛) (A0021) (1개) (22000원)]",44500,2026-04-30 20:07:38,,IP-020538,성공,,1
2026-04-30 20:22:49,ORDER-195839,STORE-459717,코덱스커뮤니티(최고점),TABLET-516459,KEY-832093,후결제,[켈리 (00238) (1개) (5000원)],5000,2026-04-30 20:22:50,,IP-020538,성공,,1
2026-04-30 20:52:53,ORDER-097173,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-055096,후결제,"[진로이즈백 (00231) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)], [우동(매운맛) (A0023) (1개) (9000원)]",31000,2026-04-30 20:52:54,,IP-020538,성공,,1
2026-04-30 20:54:12,ORDER-876466,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-398591,후결제,"[처음처럼 (00230) (1개) (5000원)], [김치만두 (A0036) (1개) (8000원)], [우동(중간맛) (A0018) (1개) (9000원)]",22000,2026-04-30 02:54:12,,IP-020538,성공,,0
2026-04-30 20:55:56,ORDER-876466,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-223548,후결제,[칠성사이다 캔 355ml (00235) (1개) (2000원)],2000,2026-04-30 20:55:57,,IP-020538,성공,,1
2026-04-30 21:22:19,ORDER-097173,STORE-459717,코덱스커뮤니티(최고점),TABLET-996126,KEY-135114,후결제,[진로이즈백 (00231) (1개) (5000원)],5000,2026-04-30 21:22:19,,IP-020538,성공,,0
2026-04-30 21:36:19,ORDER-339572,STORE-459717,코덱스커뮤니티(최고점),TABLET-698701,KEY-425865,후결제,"[참이슬후레쉬 (00228) (1개) (5000원)], [깡풍강정 (A0062) (1개) (16000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)]",31000,2026-04-30 21:36:20,,IP-020538,성공,,1
2026-04-30 21:49:56,ORDER-876466,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-895393,후결제,"[처음처럼 (00230) (1개) (5000원)], [어묵우동(매운맛) (A0024) (1개) (10000원)]",15000,2026-04-30 21:49:56,,IP-020538,성공,,0
2026-04-30 22:05:00,ORDER-730885,STORE-459717,코덱스커뮤니티(최고점),TABLET-494852,KEY-796266,후결제,"[테라 (00237) (1개) (5000원)], [새로 (00256) (1개) (5000원)], [어묵우동(중간맛) (A0019) (1개) (10000원)], [깡탕세트 (A0031) (1개) (19000원)]",39000,2026-04-30 22:05:00,,IP-020538,성공,,0
2026-04-30 22:17:51,ORDER-876466,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-350238,후결제,[우동(순한맛) (A0013) (1개) (9000원)],9000,2026-04-30 22:17:52,,IP-020538,성공,,1
2026-04-30 22:44:00,ORDER-876466,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-303237,후결제,"[처음처럼 (00230) (1개) (5000원)], [탕수육 (A0030) (1개) (17000원)]",22000,2026-04-30 22:44:00,,IP-020538,성공,,0
2026-04-30 23:02:39,ORDER-047201,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-151035,후결제,"[생맥주 500cc (00417) (1개) (4500원)], [테라 (00237) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [어묵우동(순한맛) (A0014) (2개) (10000원)]",34500,2026-04-30 23:02:39,,IP-020538,성공,,0
2026-04-30 23:11:57,ORDER-094032,STORE-459717,코덱스커뮤니티(최고점),TABLET-775565,KEY-919084,후결제,"[켈리 (00238) (1개) (5000원)], [참이슬후레쉬 (00228) (1개) (5000원)], [어묵탕(매운맛) (A0026) (1개) (22000원)]",32000,2026-04-30 23:11:57,,IP-020538,성공,,0
2026-04-30 23:12:44,ORDER-047201,STORE-459717,코덱스커뮤니티(최고점),TABLET-145919,KEY-765330,후결제,[참이슬후레쉬 (00228) (1개) (5000원)],5000,2026-04-30 23:12:44,,IP-020538,성공,,0
2026-04-30 23:16:15,ORDER-876466,STORE-459717,코덱스커뮤니티(최고점),TABLET-845735,KEY-956516,후결제,[처음처럼 (00230) (1개) (5000원)],5000,2026-04-30 23:16:16,,IP-020538,성공,,1
